,time_step,value_na,value,anomalous,time,time_ms
5380,5381.0,1205.5022349695432,1560.6637320299562,1.0,2022-04-05 10:07:24.652940035,1649153244652
5381,5382.0,1216.8043090229428,1571.965806083356,1.0,2022-04-05 10:25:40.623004198,1649154340623
5382,5383.0,1182.4826166519877,1537.644113712401,1.0,2022-04-05 10:43:59.951434374,1649155439951
5383,5384.0,1129.7334353010856,1484.894932361499,1.0,2022-04-05 11:02:24.135009527,1649156544135
5384,5385.0,1198.9172769119577,1554.0787739723712,1.0,2022-04-05 11:20:53.478804827,1649157653478
5385,5386.0,1228.206483848859,1583.367980909272,1.0,2022-04-05 11:39:18.872129679,1649158758872
5386,5387.0,1215.3803945154368,1570.5418915758503,1.0,2022-04-05 11:57:36.547283173,1649159856547
5387,5388.0,1177.4488910757125,1532.6103881361257,1.0,2022-04-05 12:15:54.463894606,1649160954463
5388,5389.0,1217.5984721240407,1475.054430902683,0.0,2022-04-05 12:34:15.721593618,1649162055721
5389,5390.0,1121.2507252404391,1378.7066840190812,0.0,2022-04-05 12:52:36.692349911,1649163156692
5390,5391.0,1151.8446380536561,1409.3005968322984,0.0,2022-04-05 13:10:53.805354357,1649164253805
5391,5392.0,1159.9034364051022,1417.3593951837445,0.0,2022-04-05 13:29:15.719745636,1649165355719
5392,5393.0,1192.1848674982891,1449.6408262769312,0.0,2022-04-05 13:47:41.632164240,1649166461632
5393,5394.0,1172.6490820771896,1430.105040855832,0.0,2022-04-05 14:06:05.864192724,1649167565864
5394,5395.0,1167.8592269338221,1425.3151857124642,0.0,2022-04-05 14:24:29.080214024,1649168669080
5395,5396.0,1169.8269611952176,1427.28291997386,0.0,2022-04-05 14:42:40.013267279,1649169760013
5396,5397.0,1162.8759504670866,1420.3319092457289,0.0,2022-04-05 15:01:13.255465983,1649170873255
5397,5398.0,1207.2848374217303,1464.7407962003729,0.0,2022-04-05 15:19:42.752661467,1649171982752
5398,5399.0,1238.5536082495291,1496.0095670281714,0.0,2022-04-05 15:37:51.919275761,1649173071919
5399,5400.0,1202.005973566664,1459.4619323453064,0.0,2022-04-05 15:56:16.800581455,1649174176800
5400,5401.0,1232.5366086267509,1489.9925674053932,0.0,2022-04-05 16:14:25.935580730,1649175265935
5401,5402.0,1148.9637890442418,1406.4197478228841,0.0,2022-04-05 16:32:43.789548635,1649176363789
5402,5403.0,1179.9221158864166,1531.470463347123,1.0,2022-04-05 16:51:00.294080734,1649177460294
5403,5404.0,1165.2728404670688,1516.8211879277753,1.0,2022-04-05 17:09:21.997928858,1649178561997
5404,5405.0,1148.987559469072,1500.5359069297785,1.0,2022-04-05 17:27:39.879146099,1649179659879
5405,5406.0,1176.5523196470217,1528.1006671077282,1.0,2022-04-05 17:46:16.043024302,1649180776043
5406,5407.0,1213.550841573911,1565.0991890346174,1.0,2022-04-05 18:04:45.354826450,1649181885354
5407,5408.0,1196.2676874369142,1547.816034897621,1.0,2022-04-05 18:23:15.007685184,1649182995007
5408,5409.0,1227.9032010636424,1579.451548524349,1.0,2022-04-05 18:41:33.111131191,1649184093111
5409,5410.0,1209.3842580803923,1466.8402168590349,0.0,2022-04-05 19:00:08.836014986,1649185208836
5410,5411.0,1148.6879405864074,1406.1438993650497,0.0,2022-04-05 19:18:05.697122574,1649186285697
5411,5412.0,1167.0522140540827,1424.5081728327252,0.0,2022-04-05 19:36:40.948104382,1649187400948
5412,5413.0,1179.787351194653,1437.2433099732955,0.0,2022-04-05 19:54:51.918471813,1649188491918
5413,5414.0,1222.629410634751,1480.0853694133932,0.0,2022-04-05 20:13:19.128440380,1649189599128
5414,5415.0,1109.7070150667328,1367.162973845375,0.0,2022-04-05 20:31:47.077825546,1649190707077
5415,5416.0,1129.8602936713366,1387.3162524499787,0.0,2022-04-05 20:50:09.417329550,1649191809417
5416,5417.0,1141.0995043104465,1398.5554630890886,0.0,2022-04-05 21:08:29.935282946,1649192909935
5417,5418.0,1184.7769941561398,1442.232952934782,0.0,2022-04-05 21:26:59.890201569,1649194019890
5418,5419.0,1167.3710480184316,1424.8270067970736,0.0,2022-04-05 21:45:39.402017117,1649195139402
5419,5420.0,1178.2856777185696,1435.7416364972116,0.0,2022-04-05 22:04:02.145651340,1649196242145
5420,5421.0,1204.1680284795536,1461.6239872581957,0.0,2022-04-05 22:22:14.538454294,1649197334538
5421,5422.0,1175.6607783283343,1433.1167371069766,0.0,2022-04-05 22:40:52.678564072,1649198452678
5422,5423.0,1175.0948108636835,1432.5507696423258,0.0,2022-04-05 22:59:00.706738710,1649199540706
5423,5424.0,1240.134476875804,1497.5904356544463,0.0,2022-04-05 23:17:42.938020229,1649200662938
5424,5425.0,1162.8040372716591,1420.2599960503014,0.0,2022-04-05 23:35:57.208191395,1649201757208
5425,5426.0,1201.660637685639,1459.1165964642812,0.0,2022-04-05 23:53:58.440473080,1649202838440
5426,5427.0,1224.9726554770984,1482.4286142557405,0.0,2022-04-06 00:12:22.789318323,1649203942789
5427,5428.0,1108.6896908642918,1366.145649642934,0.0,2022-04-06 00:30:55.569118023,1649205055569
5428,5429.0,1234.9273649086992,1492.3833236873418,0.0,2022-04-06 00:49:15.133317232,1649206155133
5429,5430.0,1167.8137339400864,1425.2696927187287,0.0,2022-04-06 01:07:20.908864975,1649207240908
5430,5431.0,1162.8094795459451,1357.501389484862,0.0,2022-04-06 01:25:32.415834665,1649208332415
5431,5432.0,1154.757603561695,1349.4495135006123,0.0,2022-04-06 01:43:59.875611305,1649209439875
5432,5433.0,1164.3027697625441,1358.9946797014613,0.0,2022-04-06 02:02:28.139598131,1649210548139
5433,5434.0,1146.2714668278352,1340.9633767667524,0.0,2022-04-06 02:20:59.736030579,1649211659736
5434,5435.0,1152.900484163421,1347.592394102338,0.0,2022-04-06 02:39:30.034639835,1649212770034
5435,5436.0,1134.6179296971793,1329.309839636096,0.0,2022-04-06 02:58:00.154998064,1649213880154
5436,5437.0,1193.3707427547904,1388.0626526937072,0.0,2022-04-06 03:16:41.893679380,1649215001893
5437,5438.0,1185.4836248707354,1380.1755348096526,0.0,2022-04-06 03:35:06.611938477,1649216106611
5438,5439.0,1164.7214561436967,1359.4133660826137,0.0,2022-04-06 03:53:39.663048983,1649217219663
5439,5440.0,1192.4315828994227,1387.1234928383396,0.0,2022-04-06 04:11:54.714145422,1649218314714
5440,5441.0,1178.7783470673826,1373.4702570062996,0.0,2022-04-06 04:30:24.933888912,1649219424933
5441,5442.0,1198.0198070534834,1392.7117169924004,0.0,2022-04-06 04:48:53.773186922,1649220533773
5442,5443.0,1190.3953025668532,1385.08721250577,0.0,2022-04-06 05:07:18.903843164,1649221638903
5443,5444.0,1167.666220946249,1362.3581308851658,0.0,2022-04-06 05:25:35.803085566,1649222735803
5444,5445.0,1208.9725228222003,1403.664432761117,0.0,2022-04-06 05:43:46.297752619,1649223826297
5445,5446.0,1188.6854380553434,1383.3773479942606,0.0,2022-04-06 06:02:23.085952282,1649224943085
5446,5447.0,1203.8195308628249,1398.511440801742,0.0,2022-04-06 06:20:48.006806850,1649226048006
5447,5448.0,1178.4567139506034,1373.1486238895204,0.0,2022-04-06 06:39:01.989443302,1649227141989
5448,5449.0,1163.8964344424721,1358.588344381389,0.0,2022-04-06 06:57:23.582458735,1649228243582
5449,5450.0,1225.7282880586672,1420.4201979975842,0.0,2022-04-06 07:15:45.684806108,1649229345684
5450,5451.0,1244.5287888943944,1439.2206988333114,0.0,2022-04-06 07:34:14.146952629,1649230454146
5451,5452.0,1182.114235677775,1474.6291558832581,1.0,2022-04-06 07:52:33.595432281,1649231553595
5452,5453.0,1207.5056216836545,1500.0205418891378,1.0,2022-04-06 08:11:08.790965319,1649232668790
5453,5454.0,1202.630592160788,1495.1455123662713,1.0,2022-04-06 08:29:28.254083157,1649233768254
5454,5455.0,1198.51110157463,1491.0260217801128,1.0,2022-04-06 08:47:48.779594183,1649234868779
5455,5456.0,1189.296216250712,1481.811136456195,1.0,2022-04-06 09:06:00.584784508,1649235960584
5456,5457.0,1204.7613603419572,1497.2762805474404,1.0,2022-04-06 09:24:06.527948855,1649237046527
5457,5458.0,1209.6480209788779,1502.162941184361,1.0,2022-04-06 09:42:30.825688362,1649238150825
5458,5459.0,1154.1885071268632,1446.7034273323466,1.0,2022-04-06 10:00:51.158463955,1649239251158
5459,5460.0,1167.8794652785787,1460.3943854840618,1.0,2022-04-06 10:19:07.125542164,1649240347125
5460,5461.0,1221.5644388737326,1514.079359079216,1.0,2022-04-06 10:37:25.659825802,1649241445659
5461,5462.0,1208.7638135147631,1501.2787337202462,1.0,2022-04-06 10:56:01.429057598,1649242561429
5462,5463.0,1170.6171339524956,1511.671974311626,1.0,2022-04-06 11:14:21.030050039,1649243661030
5463,5464.0,1191.1938946398052,1532.2487349989356,1.0,2022-04-06 11:32:47.156303406,1649244767156
5464,5465.0,1164.5125533745784,1505.5673937337092,1.0,2022-04-06 11:51:23.118337393,1649245883118
5465,5466.0,1175.8043664350857,1516.8592067942163,1.0,2022-04-06 12:09:41.235383272,1649246981235
5466,5467.0,1180.3117676610862,1521.366608020217,1.0,2022-04-06 12:28:04.919262171,1649248084919
5467,5468.0,1095.0989046695622,1550.1019980994547,1.0,2022-04-06 12:46:26.134722233,1649249186134
5468,5469.0,1194.1403992523428,1649.1434926822353,1.0,2022-04-06 13:04:49.519180059,1649250289519
5469,5470.0,1162.3349333553665,1503.389773714497,1.0,2022-04-06 13:22:52.646815062,1649251372646
5470,5471.0,1197.666415101447,1538.7212554605776,1.0,2022-04-06 13:41:25.142103195,1649252485142
5471,5472.0,1273.8888212049706,1614.9436615641011,1.0,2022-04-06 14:00:02.208637476,1649253602208
5472,5473.0,1165.061154424538,1506.1159947836686,1.0,2022-04-06 14:18:40.677005529,1649254720677
5473,5474.0,1203.9777411905848,1545.0325815497154,1.0,2022-04-06 14:37:02.577140093,1649255822577
5474,5475.0,1176.3176446924672,1517.3724850515978,1.0,2022-04-06 14:55:31.270631552,1649256931270
5475,5476.0,1177.3086595404397,1518.3634998995703,1.0,2022-04-06 15:13:48.443348885,1649258028443
5476,5477.0,1207.7079691510269,1548.7628095101577,1.0,2022-04-06 15:32:01.470861435,1649259121470
5477,5478.0,1167.865420819698,1508.9202611788287,1.0,2022-04-06 15:50:03.520322323,1649260203520
5478,5479.0,1207.6905516518968,1450.9223817444613,0.0,2022-04-06 16:08:32.716741323,1649261312716
5479,5480.0,1201.0444270206108,1444.2762571131752,0.0,2022-04-06 16:26:43.597897053,1649262403597
5480,5481.0,1181.692686483711,1424.9245165762754,0.0,2022-04-06 16:45:09.679756403,1649263509679
5481,5482.0,1235.10340056046,1579.9691883307705,1.0,2022-04-06 17:03:23.985545158,1649264603985
5482,5483.0,1167.1813499570965,1512.047137727407,1.0,2022-04-06 17:21:44.344546318,1649265704344
5483,5484.0,1179.6739147719036,1524.539702542214,1.0,2022-04-06 17:40:12.439290524,1649266812439
5484,5485.0,1179.7548332687052,1524.620621039016,1.0,2022-04-06 17:58:41.642421961,1649267921642
5485,5486.0,1167.2811412630972,1512.1469290334076,1.0,2022-04-06 18:17:05.161166191,1649269025161
5486,5487.0,1207.7748177843907,1552.6406055547013,1.0,2022-04-06 18:35:22.736328840,1649270122736
5487,5488.0,1268.407331333068,1613.2731191033786,1.0,2022-04-06 18:53:49.319793224,1649271229319
5488,5489.0,1184.320704627404,1529.1864923977146,1.0,2022-04-06 19:12:04.179373741,1649272324179
5489,5490.0,1176.6897814474378,1521.5555692177481,1.0,2022-04-06 19:30:21.837128639,1649273421837
5490,5491.0,1223.4756955996359,1568.3414833699467,1.0,2022-04-06 19:48:47.200027466,1649274527200
5491,5492.0,1165.6326772954117,1510.498465065722,1.0,2022-04-06 20:07:10.200083494,1649275630200
5492,5493.0,1210.6667393428263,1555.532527113137,1.0,2022-04-06 20:25:25.754941940,1649276725754
5493,5494.0,1203.6360003140574,1548.501788084368,1.0,2022-04-06 20:43:42.699627399,1649277822699
5494,5495.0,1194.550266459476,1539.4160542297864,1.0,2022-04-06 21:01:56.717837811,1649278916717
5495,5496.0,1216.3536266065312,1561.2194143768415,1.0,2022-04-06 21:20:06.874267817,1649280006874
5496,5497.0,1165.2278465543175,1510.093634324628,1.0,2022-04-06 21:38:35.100662708,1649281115100
5497,5498.0,1184.0371309079703,1528.902918678281,1.0,2022-04-06 21:56:50.136707544,1649282210136
5498,5499.0,1157.4092214258621,1502.275009196173,1.0,2022-04-06 22:15:10.931189060,1649283310931
5499,5500.0,1179.3391140952228,1422.5709441877875,0.0,2022-04-06 22:33:39.419530392,1649284419419
5500,5501.0,1186.5644059648566,1429.796236057421,0.0,2022-04-06 22:52:00.481076956,1649285520481
5501,5502.0,1134.3951088621345,1377.6269389546992,0.0,2022-04-06 23:10:23.301171303,1649286623301
5502,5503.0,1203.8054267224295,1447.0372568149937,0.0,2022-04-06 23:28:47.843993425,1649287727843
5503,5504.0,1242.7635744196944,1485.995404512259,0.0,2022-04-06 23:47:03.907637358,1649288823907
5504,5505.0,1110.0524548432957,1353.28428493586,0.0,2022-04-07 00:05:07.849674225,1649289907849
5505,5506.0,1168.3971292445547,1411.6289593371189,0.0,2022-04-07 00:23:31.302752733,1649291011302
5506,5507.0,1186.5186181531524,1429.7504482457166,0.0,2022-04-07 00:42:10.190769911,1649292130190
5507,5508.0,1223.1613830109459,1466.3932131035103,0.0,2022-04-07 01:00:36.365306139,1649293236365
5508,5509.0,1229.1472609961304,1472.379091088695,0.0,2022-04-07 01:19:03.568828821,1649294343568
5509,5510.0,1140.9228723160893,1384.1547024086535,0.0,2022-04-07 01:37:31.471381903,1649295451471
5510,5511.0,1149.0356430151983,1392.2674731077627,0.0,2022-04-07 01:55:59.237190723,1649296559237
5511,5512.0,1205.172564360136,1448.4043944527007,0.0,2022-04-07 02:14:09.955750227,1649297649955
5512,5513.0,1216.5995574111992,1459.8313875037634,0.0,2022-04-07 02:32:40.880218744,1649298760880
5513,5514.0,1214.8977297250833,1458.129559817648,0.0,2022-04-07 02:50:53.470431566,1649299853470
5514,5515.0,1201.217568106032,1444.4493981985966,0.0,2022-04-07 03:09:25.682744980,1649300965682
5515,5516.0,1133.8407864435271,1377.0726165360916,0.0,2022-04-07 03:28:05.518586397,1649302085518
5516,5517.0,1210.6235132867696,1453.855343379334,0.0,2022-04-07 03:46:13.063787699,1649303173063
5517,5518.0,1176.9583061039086,1420.1901361964733,0.0,2022-04-07 04:04:46.590283871,1649304286590
5518,5519.0,1196.5997519380246,1439.8315820305893,0.0,2022-04-07 04:23:09.452829599,1649305389452
5519,5520.0,1189.8836493875299,1433.1154794800946,0.0,2022-04-07 04:41:40.887585878,1649306500887
5520,5521.0,1193.0359603567613,1436.2677904493257,0.0,2022-04-07 05:00:13.112328053,1649307613112
5521,5522.0,1216.4745498451696,1459.7063799377343,0.0,2022-04-07 05:18:41.472188473,1649308721472
5522,5523.0,1170.3592531442541,1413.5910832368186,0.0,2022-04-07 05:37:17.078745127,1649309837078
5523,5524.0,1201.471376261462,1490.3048288547666,0.0,2022-04-07 05:55:35.743562937,1649310935743
5524,5525.0,1137.046984577802,1425.8804371711067,0.0,2022-04-07 06:13:51.844644308,1649312031844
5525,5526.0,1140.3054153288613,1429.138867922166,0.0,2022-04-07 06:31:58.717211962,1649313118717
5526,5527.0,1185.8187857331625,1474.6522383264669,0.0,2022-04-07 06:50:23.259165048,1649314223259
5527,5528.0,1203.1511710259392,1491.9846236192438,0.0,2022-04-07 07:08:31.537250280,1649315311537
5528,5529.0,1173.9206967247771,1462.754149318082,0.0,2022-04-07 07:26:55.353730917,1649316415353
5529,5530.0,1191.9927191417648,1480.8261717350692,0.0,2022-04-07 07:45:05.485936880,1649317505485
5530,5531.0,1227.7852880518444,1516.618740645149,0.0,2022-04-07 08:03:18.572496176,1649318598572
5531,5532.0,1211.7289164125498,1500.5623690058542,0.0,2022-04-07 08:21:33.888117552,1649319693888
5532,5533.0,1200.5462475778522,1489.3797001711569,0.0,2022-04-07 08:40:05.861855507,1649320805861
5533,5534.0,1261.157986676971,1549.9914392702754,0.0,2022-04-07 08:58:25.225090027,1649321905225
5534,5535.0,1156.5593172861059,1445.3927698794105,0.0,2022-04-07 09:16:51.604067802,1649323011604
5535,5536.0,1226.723134525783,1515.556587119088,0.0,2022-04-07 09:35:33.382242441,1649324133382
5536,5537.0,1194.84856900074,1483.6820215940447,0.0,2022-04-07 09:53:49.352124453,1649325229352
5537,5538.0,1218.3749151123766,1507.2083677056812,0.0,2022-04-07 10:12:27.921644211,1649326347921
5538,5539.0,1215.8441908748416,1504.6776434681465,0.0,2022-04-07 10:30:40.609812975,1649327440609
5539,5540.0,1257.4587104720238,1546.2921630653286,0.0,2022-04-07 10:49:08.330040932,1649328548330
5540,5541.0,1202.5283543703729,1491.3618069636773,0.0,2022-04-07 11:07:24.483578682,1649329644483
5541,5542.0,1216.5501640968691,1505.3836166901738,0.0,2022-04-07 11:25:44.603801489,1649330744603
5542,5543.0,1135.121883854618,1423.955336447923,0.0,2022-04-07 11:44:14.634470701,1649331854634
5543,5544.0,1279.864552731439,1568.698005324744,0.0,2022-04-07 12:02:34.250747442,1649332954250
5544,5545.0,1169.330517594735,1458.16397018804,0.0,2022-04-07 12:21:01.160730362,1649334061160
5545,5546.0,1234.5437220635479,1523.3771746568523,0.0,2022-04-07 12:39:28.630417585,1649335168630
5546,5547.0,1190.663244413462,1479.4966970067667,0.0,2022-04-07 12:57:34.406188250,1649336254406
5547,5548.0,1238.2482177931875,1527.081670386492,0.0,2022-04-07 13:15:52.872171402,1649337352872
5548,5549.0,1257.688383385811,1546.5218359791156,0.0,2022-04-07 13:34:04.243798018,1649338444243
5549,5550.0,1221.7783298915544,1510.6117824848593,0.0,2022-04-07 13:52:31.039764881,1649339551039
5550,5551.0,1201.7143300968226,1490.5477826901274,0.0,2022-04-07 14:10:50.234775782,1649340650234
5551,5552.0,1218.5324712050794,1507.3659237983843,0.0,2022-04-07 14:29:04.952692747,1649341744952
5552,5553.0,1232.6416540608166,1521.4751066541212,0.0,2022-04-07 14:47:21.931897402,1649342841931
5553,5554.0,1225.660127682709,1514.4935802760133,0.0,2022-04-07 15:05:29.187855005,1649343929187
5554,5555.0,1168.350049254233,1457.1835018475376,0.0,2022-04-07 15:23:47.928776979,1649345027928
5555,5556.0,1162.9926908101609,1451.8261434034653,0.0,2022-04-07 15:42:14.352608919,1649346134352
5556,5557.0,1203.38128406308,1492.2147366563845,0.0,2022-04-07 16:00:24.620389938,1649347224620
5557,5558.0,1205.068719828897,1493.9021724222016,0.0,2022-04-07 16:18:36.178869009,1649348316178
5558,5559.0,1237.2175818459411,1526.0510344392455,0.0,2022-04-07 16:36:52.530986070,1649349412530
5559,5560.0,1213.7260281990154,1502.5594807923203,0.0,2022-04-07 16:55:37.329710484,1649350537329
5560,5561.0,1238.5109616938305,1527.3444142871354,0.0,2022-04-07 17:14:09.080578089,1649351649080
5561,5562.0,1227.4091711958863,1516.242623789191,0.0,2022-04-07 17:32:21.454670668,1649352741454
5562,5563.0,1248.2613652844366,1537.0948178777412,0.0,2022-04-07 17:50:29.940286875,1649353829940
5563,5564.0,1169.7378238797412,1458.5712764730456,0.0,2022-04-07 18:08:39.617993355,1649354919617
5564,5565.0,1262.484128277799,1551.3175808711035,0.0,2022-04-07 18:26:59.039185762,1649356019039
5565,5566.0,1216.0293968879494,1504.8628494812542,0.0,2022-04-07 18:45:15.069283247,1649357115069
5566,5567.0,1231.0136019166764,1519.8470545099813,0.0,2022-04-07 19:03:50.763764858,1649358230763
5567,5568.0,1192.2618987579533,1481.0953513512582,0.0,2022-04-07 19:22:23.324093342,1649359343324
5568,5569.0,1176.2209765559408,1465.0544291492456,0.0,2022-04-07 19:40:34.848798752,1649360434848
5569,5570.0,1196.7350184594604,1583.2727639216241,1.0,2022-04-07 19:58:53.005006313,1649361533005
5570,5571.0,1173.7246658564864,1560.2624113186498,1.0,2022-04-07 20:17:15.744347572,1649362635744
5571,5572.0,1217.5538751675558,1604.0916206297193,1.0,2022-04-07 20:35:30.862209320,1649363730862
5572,5573.0,1212.4096860923414,1598.9474315545049,1.0,2022-04-07 20:53:48.499005318,1649364828499
5573,5574.0,1221.471270899474,1608.0090163616374,1.0,2022-04-07 21:12:04.312640667,1649365924312
5574,5575.0,1240.0682824985038,1626.6060279606672,1.0,2022-04-07 21:30:32.904191017,1649367032904
5575,5576.0,1204.2661710024177,1590.803916464581,1.0,2022-04-07 21:49:09.625533581,1649368149625
5576,5577.0,1191.9315856457426,1578.4693311079059,1.0,2022-04-07 22:07:43.715352774,1649369263715
5577,5578.0,1211.1327816530359,1597.670527115199,1.0,2022-04-07 22:25:53.292260170,1649370353292
5578,5579.0,1204.943460641331,1493.7769132346357,0.0,2022-04-07 22:44:06.196881771,1649371446196
5579,5580.0,1260.5172729628391,1549.350725556144,0.0,2022-04-07 23:02:13.030390978,1649372533030
5580,5581.0,1229.3377445061992,1518.1711970995038,0.0,2022-04-07 23:20:20.960480928,1649373620960
5581,5582.0,1221.6181259772152,1510.4515785705198,0.0,2022-04-07 23:38:43.447495222,1649374723447
5582,5583.0,1215.5434190543203,1504.3768716476247,0.0,2022-04-07 23:57:20.101743460,1649375840101
5583,5584.0,1210.5820074007295,1499.4154599940343,0.0,2022-04-08 00:15:41.490146160,1649376941490
5584,5585.0,1300.7565354761437,1589.5899880694483,0.0,2022-04-08 00:33:55.157827377,1649378035157
5585,5586.0,1247.8454893749504,1536.678941968255,0.0,2022-04-08 00:51:59.455837011,1649379119455
5586,5587.0,1167.4884393362204,1456.321891929525,0.0,2022-04-08 01:10:08.479691505,1649380208479
5587,5588.0,1237.075903916951,1525.9093565102553,0.0,2022-04-08 01:28:25.902915716,1649381305902
5588,5589.0,1193.9802254036008,1482.8136779969054,0.0,2022-04-08 01:46:43.383649111,1649382403383
5589,5590.0,1274.5017157793436,1563.3351683726482,0.0,2022-04-08 02:04:59.330302477,1649383499330
5590,5591.0,1215.697706894378,1504.5311594876825,0.0,2022-04-08 02:23:26.841169596,1649384606841
5591,5592.0,1200.0370196152614,1488.8704722085663,0.0,2022-04-08 02:41:47.584265709,1649385707584
5592,5593.0,1205.6917863564945,1494.5252389497991,0.0,2022-04-08 03:00:01.177623034,1649386801177
5593,5594.0,1265.7426912787002,1554.576143872005,0.0,2022-04-08 03:18:23.769930124,1649387903769
5594,5595.0,1244.4244469637458,1533.2578995570507,0.0,2022-04-08 03:37:02.777458191,1649389022777
5595,5596.0,1194.665050556874,1483.4985031501787,0.0,2022-04-08 03:55:27.335260153,1649390127335
5596,5597.0,1267.9753308025531,1556.8087833958575,0.0,2022-04-08 04:13:46.786854506,1649391226786
5597,5598.0,1202.5685268504947,1491.4019794437995,0.0,2022-04-08 04:32:01.289260864,1649392321289
5598,5599.0,1267.9839192458926,1556.8173718391972,0.0,2022-04-08 04:50:30.713369370,1649393430713
5599,5600.0,1265.4819906352634,1554.3154432285678,0.0,2022-04-08 05:08:45.303009033,1649394525303
5600,5601.0,1249.8738369784749,1538.7072895717797,0.0,2022-04-08 05:27:05.686405420,1649395625686
5601,5602.0,1264.4555374226006,1553.2889900159053,0.0,2022-04-08 05:45:22.670920610,1649396722670
5602,5603.0,1242.742083686172,1531.5755362794766,0.0,2022-04-08 06:03:20.612123489,1649397800612
5603,5604.0,1261.3318257007245,1550.1652782940291,0.0,2022-04-08 06:21:48.531688452,1649398908531
5604,5605.0,1181.3528402953993,1470.186292888704,0.0,2022-04-08 06:40:24.240193844,1649400024240
5605,5606.0,1167.9686172782858,1456.8020698715904,0.0,2022-04-08 06:58:53.808515549,1649401133808
5606,5607.0,1239.0416458605291,1527.8750984538337,0.0,2022-04-08 07:17:15.552557230,1649402235552
5607,5608.0,1250.4371373855117,1539.2705899788166,0.0,2022-04-08 07:35:33.029184341,1649403333029
5608,5609.0,1228.4916036689167,1517.325056262221,0.0,2022-04-08 07:53:53.044319630,1649404433044
5609,5610.0,1201.3550213255262,1490.1884739188308,0.0,2022-04-08 08:12:04.219323874,1649405524219
5610,5611.0,1171.192976247855,1460.0264288411595,0.0,2022-04-08 08:30:04.256231785,1649406604256
5611,5612.0,1265.8615261567402,1554.6949787500448,0.0,2022-04-08 08:48:34.945839167,1649407714945
5612,5613.0,1222.5143639947887,1511.3478165880933,0.0,2022-04-08 09:06:43.239860773,1649408803239
5613,5614.0,1223.9045155856018,1512.7379681789066,0.0,2022-04-08 09:25:10.979159355,1649409910979
5614,5615.0,1179.744723456076,1468.5781760493805,0.0,2022-04-08 09:43:34.583287477,1649411014583
5615,5616.0,1171.619476306494,1460.4529288997987,0.0,2022-04-08 10:01:42.788472652,1649412102788
5616,5617.0,1228.234577081874,1517.0680296751784,0.0,2022-04-08 10:20:13.273568392,1649413213273
5617,5618.0,1192.0457687354185,1480.879221328723,0.0,2022-04-08 10:38:30.696996450,1649414310696
5618,5619.0,1246.1802093494769,1535.0136619427817,0.0,2022-04-08 10:56:41.243508577,1649415401243
5619,5620.0,1211.6242116427486,1500.457664236053,0.0,2022-04-08 11:15:09.407476664,1649416509407
5620,5621.0,1222.6642723683094,1511.497724961614,0.0,2022-04-08 11:33:27.359782934,1649417607359
5621,5622.0,1218.0736101888026,1506.907062782107,0.0,2022-04-08 11:51:57.664440870,1649418717664
5622,5623.0,1185.3582701101616,1581.6698251644189,1.0,2022-04-08 12:10:30.112817287,1649419830112
5623,5624.0,1220.5991648389856,1616.910719893243,1.0,2022-04-08 12:28:47.971383333,1649420927971
5624,5625.0,1177.5724980378009,1573.8840530920584,1.0,2022-04-08 12:46:39.520365953,1649421999520
5625,5626.0,1264.1201591891663,1660.4317142434238,1.0,2022-04-08 13:04:53.431988001,1649423093431
5626,5627.0,1216.3405500406814,1612.652105094939,1.0,2022-04-08 13:23:37.121286869,1649424217121
5627,5628.0,1218.7132797614863,1615.0248348157438,1.0,2022-04-08 13:41:55.427662373,1649425315427
5628,5629.0,1243.3039246386938,1639.6154796929513,1.0,2022-04-08 14:00:16.023866892,1649426416023
5629,5630.0,1222.2391594896608,1618.5507145439183,1.0,2022-04-08 14:18:54.413640261,1649427534413
5630,5631.0,1209.2122141696134,1605.523769223871,1.0,2022-04-08 14:37:15.973624706,1649428635973
5631,5632.0,1255.3375597416104,1651.6491147958682,1.0,2022-04-08 14:55:48.585698366,1649429748585
5632,5633.0,1268.3814421902227,1664.69299724448,1.0,2022-04-08 15:14:09.812965631,1649430849812
5633,5634.0,1223.172172437499,1619.4837274917568,1.0,2022-04-08 15:32:11.714488029,1649431931714
5634,5635.0,1257.9684056274857,1654.279960681743,1.0,2022-04-08 15:50:30.600148678,1649433030600
5635,5636.0,1225.0588151535094,1621.3703702077669,1.0,2022-04-08 16:09:01.655277729,1649434141655
5636,5637.0,1198.6959231906308,1595.0074782448883,1.0,2022-04-08 16:27:23.285275698,1649435243285
5637,5638.0,1223.666233343695,1619.9777883979527,1.0,2022-04-08 16:45:36.100003958,1649436336100
5638,5639.0,1183.6368910719202,1579.9484461261777,1.0,2022-04-08 17:03:49.792140484,1649437429792
5639,5640.0,1239.8842582686452,1636.1958133229027,1.0,2022-04-08 17:22:20.836431980,1649438540836
5640,5641.0,1189.7121726200182,1586.023727674276,1.0,2022-04-08 17:40:45.557914734,1649439645557
5641,5642.0,1210.4014086534737,1606.712963707731,1.0,2022-04-08 17:59:18.083227158,1649440758083
5642,5643.0,1226.6711121519959,1622.9826672062532,1.0,2022-04-08 18:17:29.921849966,1649441849921
5643,5644.0,1227.0990608557624,1623.4106159100197,1.0,2022-04-08 18:35:55.244717360,1649442955244
5644,5645.0,1212.1563177709959,1608.4678728252534,1.0,2022-04-08 18:54:08.899506330,1649444048899
5645,5646.0,1325.1109881908978,1721.4225432451553,1.0,2022-04-08 19:12:47.521519661,1649445167521
